layer,win_start,win_end,ppl_new,delta_ppl,seconds,override_nsize,channel_window,eval_batch_size,l2_diff_vs_baseline
model.layers.0.self_attn.v_proj,2304,2560,6.510040925388301,-0.005223969742354839,24.574059009552002,5,256,8,2.91170597076416
model.layers.0.self_attn.v_proj,2560,2816,6.515124551484032,-0.00014034364662407484,24.684375286102295,5,256,8,2.3135972023010254
model.layers.0.self_attn.v_proj,2816,3072,6.513714377015149,-0.0015505181155068826,24.516618251800537,5,256,8,2.565349817276001
model.layers.0.self_attn.v_proj,3072,3328,6.520264889520012,0.004999994389356388,24.445003509521484,5,256,8,3.9418914318084717
model.layers.0.self_attn.v_proj,3328,3584,6.5176743214793715,0.0024094263487155487,24.53644633293152,5,256,8,2.387083053588867
model.layers.0.self_attn.v_proj,3584,3840,6.515790756851315,0.0005258617206589378,24.45595121383667,5,256,8,4.336331367492676
model.layers.0.self_attn.v_proj,3840,4096,6.518580440694141,0.0033155455634847897,24.507598876953125,5,256,8,1.9287484884262085
model.layers.0.self_attn.o_proj,0,256,6.520828017626591,0.005563122495934714,24.488542318344116,5,256,8,1.7310960292816162
model.layers.0.self_attn.o_proj,256,512,6.515193497098276,-7.139803237965481e-05,24.520817041397095,5,256,8,1.7791253328323364
model.layers.0.self_attn.o_proj,512,768,6.509765720697646,-0.005499174433009735,24.482203483581543,5,256,8,1.7199229001998901
model.layers.0.self_attn.o_proj,768,1024,6.515346755855877,8.186072522065047e-05,24.469777584075928,5,256,8,1.7144399881362915
model.layers.0.self_attn.o_proj,1024,1280,6.51728601788306,0.0020211227524038478,24.51585578918457,5,256,8,1.749247431755066
model.layers.0.self_attn.o_proj,1280,1536,6.4704422617423125,-0.04482263338834347,24.449886322021484,5,256,8,1.9093788862228394
model.layers.0.self_attn.o_proj,1536,1792,6.516103819790107,0.0008389246594511235,24.55435609817505,5,256,8,1.727773904800415
model.layers.0.self_attn.o_proj,1792,2048,6.514713382028116,-0.0005515131025397579,24.539142608642578,5,256,8,1.7464476823806763
model.layers.0.self_attn.o_proj,2048,2304,6.515913277479932,0.0006483823492757779,24.573873281478882,5,256,8,1.8993169069290161
model.layers.0.self_attn.o_proj,2304,2560,6.515950561941447,0.0006856668107912967,24.527116775512695,5,256,8,1.750504732131958
model.layers.0.self_attn.o_proj,2560,2816,6.5110991609160545,-0.004165734214601535,24.579607248306274,5,256,8,1.7212907075881958
model.layers.0.self_attn.o_proj,2816,3072,6.521260497064909,0.005995601934253081,24.519537210464478,5,256,8,1.7486704587936401
model.layers.0.self_attn.o_proj,3072,3328,6.512700858249831,-0.0025640368808250713,24.498493909835815,5,256,8,1.7598371505737305
model.layers.0.self_attn.o_proj,3328,3584,6.511631233068501,-0.0036336620621550964,24.514723539352417,5,256,8,1.7430779933929443
model.layers.0.self_attn.o_proj,3584,3840,6.515910806830379,0.0006459116997232783,24.479003190994263,5,256,8,1.710463047027588
model.layers.0.self_attn.o_proj,3840,4096,6.513106587333932,-0.0021583077967237685,24.466299295425415,5,256,8,1.788149356842041
model.layers.0.mlp.gate_proj,0,256,6.5153376788843405,7.278375368446888e-05,24.509445190429688,5,256,8,3.9396438598632812
model.layers.0.mlp.gate_proj,256,512,6.514912048623036,-0.0003528465076199083,24.506383657455444,5,256,8,3.9058175086975098
model.layers.0.mlp.gate_proj,512,768,6.515341290956035,7.639582537866119e-05,24.415939331054688,5,256,8,3.9766039848327637
model.layers.0.mlp.gate_proj,768,1024,6.517824792767949,0.0025598976372931403,24.434704303741455,5,256,8,4.005852699279785
model.layers.0.mlp.gate_proj,1024,1280,6.5148921554911645,-0.0003727396394914706,24.381412506103516,5,256,8,3.946288585662842
model.layers.0.mlp.gate_proj,1280,1536,6.515620100273394,0.0003552051427382352,24.57093381881714,5,256,8,3.9548239707946777
model.layers.0.mlp.gate_proj,1536,1792,6.515577240308463,0.0003123451778073161,24.657137632369995,5,256,8,3.9143171310424805
model.layers.0.mlp.gate_proj,1792,2048,6.515258138953054,-6.7561776022628806e-06,24.465172052383423,5,256,8,3.948133707046509
model.layers.0.mlp.gate_proj,2048,2304,6.515436496904482,0.00017160177382624653,24.6011221408844,5,256,8,3.9545273780822754
model.layers.0.mlp.gate_proj,2304,2560,6.515141488381927,-0.00012340674872923785,24.546382665634155,5,256,8,3.977766990661621
model.layers.0.mlp.gate_proj,2560,2816,6.515338652084807,7.375695415134942e-05,24.472057580947876,5,256,8,3.9764809608459473
model.layers.0.mlp.gate_proj,2816,3072,6.515499999502768,0.00023510437211182733,24.481144666671753,5,256,8,3.9192581176757812
model.layers.0.mlp.gate_proj,3072,3328,6.51522589280578,-3.900232487641375e-05,24.44290781021118,5,256,8,4.03735876083374
model.layers.0.mlp.gate_proj,3328,3584,6.515551823920944,0.00028692879028824336,24.492770433425903,5,256,8,3.914410352706909
model.layers.0.mlp.gate_proj,3584,3840,6.515806160708406,0.0005412655777501385,24.442068576812744,5,256,8,3.9030699729919434
model.layers.0.mlp.gate_proj,3840,4096,6.514947811499226,-0.0003170836314296821,24.512023448944092,5,256,8,4.032268047332764
model.layers.0.mlp.gate_proj,4096,4352,6.515136566383857,-0.00012832874679880035,24.4849112033844,5,256,8,3.924421548843384
model.layers.0.mlp.gate_proj,4352,4608,6.514701274340886,-0.0005636207897703471,24.530734300613403,5,256,8,4.010629653930664
model.layers.0.mlp.gate_proj,4608,4864,6.514885118988694,-0.00037977614196194054,24.50079035758972,5,256,8,3.9021401405334473
model.layers.0.mlp.gate_proj,4864,5120,6.515544861569938,0.0002799664392822976,24.642186641693115,5,256,8,3.9408562183380127
