layer,win_start,win_end,ppl_new,delta_ppl,seconds,override_nsize,channel_window,eval_batch_size,l2_diff_vs_baseline
model.layers.0.self_attn.dense,0,256,12.20015435903128,0.0038416789303408194,14.74198031425476,5,256,8,4.75145149230957
model.layers.0.self_attn.dense,256,512,12.194810173547243,-0.0015025065536971027,14.754631757736206,5,256,8,4.782423973083496
model.layers.0.self_attn.dense,512,768,12.19734201140288,0.0010293313019396066,14.719500064849854,5,256,8,4.81321382522583
model.layers.0.self_attn.dense,768,1024,12.18821075847981,-0.008101921621129549,14.59793758392334,5,256,8,4.766430377960205
model.layers.0.self_attn.dense,1024,1280,12.196817073987495,0.0005043938865547659,14.659397602081299,5,256,8,4.79488468170166
model.layers.0.self_attn.dense,1280,1536,12.206798740483384,0.010486060382444151,14.677278518676758,5,256,8,4.5867743492126465
model.layers.0.self_attn.dense,1536,1792,12.194821221935644,-0.0014914581652956116,14.6944739818573,5,256,8,4.827284812927246
model.layers.0.self_attn.dense,1792,2048,12.194984290666886,-0.0013283894340538893,14.726932525634766,5,256,8,4.6112165451049805
model.layers.0.self_attn.dense,2048,2304,12.199499327587578,0.0031866474866379946,14.66459059715271,5,256,8,3.9973015785217285
model.layers.0.self_attn.dense,2304,2560,12.202775750905925,0.006463070804985094,14.82512903213501,5,256,8,4.01441764831543
model.layers.0.mlp.fc1,0,256,12.193488094314993,-0.002824585785946354,14.773752689361572,5,256,8,4.197663307189941
model.layers.0.mlp.fc1,256,512,12.194345070397167,-0.0019676097037724105,14.78817367553711,5,256,8,4.194938659667969
model.layers.0.mlp.fc1,512,768,12.193499473752087,-0.002813206348852404,14.715585470199585,5,256,8,4.217862606048584
model.layers.0.mlp.fc1,768,1024,12.194035232992759,-0.0022774471081810077,14.74741244316101,5,256,8,4.220306396484375
model.layers.0.mlp.fc1,1024,1280,12.191901140635993,-0.004411539464946657,14.7593514919281,5,256,8,4.247268199920654
model.layers.0.mlp.fc1,1280,1536,12.194990687192382,-0.0013219929085579452,14.716418266296387,5,256,8,4.186266899108887
model.layers.0.mlp.fc1,1536,1792,12.193335843451928,-0.002976836649011716,14.746661186218262,5,256,8,4.231870174407959
model.layers.0.mlp.fc1,1792,2048,12.1934731432459,-0.0028395368550402367,14.800660848617554,5,256,8,4.317084789276123
model.layers.0.mlp.fc1,2048,2304,12.191046163292603,-0.005266516808337229,14.805090188980103,5,256,8,4.07847785949707
model.layers.0.mlp.fc1,2304,2560,12.19030467782771,-0.006008002273230062,14.709603786468506,5,256,8,4.222626686096191
model.layers.0.mlp.fc1,2560,2816,12.195259178145696,-0.0010535019552442293,14.796545267105103,5,256,8,4.181351661682129
model.layers.0.mlp.fc1,2816,3072,12.198402091601,0.0020894115000604785,14.614322185516357,5,256,8,4.094984531402588
model.layers.0.mlp.fc1,3072,3328,12.194316910586654,-0.0019957695142860388,14.856750249862671,5,256,8,4.304666519165039
model.layers.0.mlp.fc1,3328,3584,12.188477273559648,-0.007835406541291334,14.987355470657349,5,256,8,4.272618770599365
model.layers.0.mlp.fc1,3584,3840,12.193391411058895,-0.002921269042044372,14.8370041847229,5,256,8,4.241070747375488
model.layers.0.mlp.fc1,3840,4096,12.196234750571856,-7.792952908403095e-05,15.007683992385864,5,256,8,4.200515270233154
model.layers.0.mlp.fc1,4096,4352,12.19483758686016,-0.0014750932407796569,14.842329740524292,5,256,8,4.200923919677734
model.layers.0.mlp.fc1,4352,4608,12.194673772463984,-0.0016389076369556221,14.653583765029907,5,256,8,4.168046951293945
model.layers.0.mlp.fc1,4608,4864,12.194773539488914,-0.001539140612026202,14.724397897720337,5,256,8,4.187381744384766
model.layers.0.mlp.fc1,4864,5120,12.189754966345472,-0.0065577137554679865,14.638992547988892,5,256,8,4.144713878631592
model.layers.0.mlp.fc1,5120,5376,12.194559884543118,-0.00175279555782204,14.734838962554932,5,256,8,4.270287036895752
model.layers.0.mlp.fc1,5376,5632,12.195332864660761,-0.0009798154401785553,14.69357967376709,5,256,8,4.2475080490112305
model.layers.0.mlp.fc1,5632,5888,12.193566919976815,-0.00274576012412453,14.645844221115112,5,256,8,4.178990364074707
model.layers.0.mlp.fc1,5888,6144,12.196879138059797,0.0005664579588575691,14.883141279220581,5,256,8,4.232379913330078
model.layers.0.mlp.fc1,6144,6400,12.193606042280592,-0.002706637820347524,14.86833381652832,5,256,8,4.21685791015625
model.layers.0.mlp.fc1,6400,6656,12.190955312497898,-0.005357367603041396,14.690816640853882,5,256,8,4.193881034851074
model.layers.0.mlp.fc1,6656,6912,12.19461794980532,-0.0016947302956200616,14.70148777961731,5,256,8,4.182465553283691
model.layers.0.mlp.fc1,6912,7168,12.194789488997385,-0.0015231911035549217,14.612351894378662,5,256,8,4.141460418701172
model.layers.0.mlp.fc1,7168,7424,12.194913264537812,-0.0013994155631280591,14.753268957138062,5,256,8,4.079314708709717
model.layers.0.mlp.fc1,7424,7680,12.191774488922027,-0.004538191178912854,14.755736827850342,5,256,8,4.272324085235596
model.layers.0.mlp.fc1,7680,7936,12.197263992209514,0.0009513121085742426,14.77905559539795,5,256,8,4.183093547821045
model.layers.0.mlp.fc1,7936,8192,12.194992763987095,-0.0013199161138448545,14.951187133789062,5,256,8,4.114964008331299
model.layers.0.mlp.fc1,8192,8448,12.195809304001626,-0.0005033760993136127,14.798442840576172,5,256,8,0.3041141927242279
model.layers.0.mlp.fc1,8448,8704,12.194996834505762,-0.0013158455951778336,14.799817562103271,5,256,8,0.1414974331855774
model.layers.0.mlp.fc1,8704,8960,12.195830405668778,-0.0004822744321621997,14.6675443649292,5,256,8,0.19405658543109894
model.layers.0.mlp.fc1,8960,9216,12.194459870061625,-0.0018528100393151448,14.804208040237427,5,256,8,0.28930550813674927
model.layers.0.mlp.fc1,9216,9472,12.194332111892221,-0.001980568208718836,14.64734697341919,5,256,8,0.37527191638946533
model.layers.0.mlp.fc1,9472,9728,12.194397818299818,-0.001914861801122214,14.664180994033813,5,256,8,0.2187042534351349
model.layers.0.mlp.fc1,9728,9984,12.194880534507627,-0.001432145593312839,14.805054187774658,5,256,8,0.18383315205574036
model.layers.0.mlp.fc1,9984,10240,12.195198866853657,-0.001113813247282991,14.778191089630127,5,256,8,0.257036954164505
model.layers.0.mlp.fc2,0,256,12.195762531538836,-0.0005501485621035584,14.658202171325684,5,256,8,6.498598575592041
model.layers.0.mlp.fc2,256,512,12.188298848956437,-0.008013831144502603,14.658312559127808,5,256,8,6.384521961212158
model.layers.0.mlp.fc2,512,768,12.196457823099186,0.00014514299824597288,14.754297971725464,5,256,8,6.369272708892822
model.layers.0.mlp.fc2,768,1024,12.192410999762657,-0.0039016803382825316,14.633530855178833,5,256,8,6.5366973876953125
model.layers.0.mlp.fc2,1024,1280,12.184879811649338,-0.011432868451601408,14.490588188171387,5,256,8,6.425335884094238
model.layers.0.mlp.fc2,1280,1536,12.19460698467025,-0.0017056954306902128,14.628892421722412,5,256,8,6.269131660461426
model.layers.0.mlp.fc2,1536,1792,12.20096393075104,0.004651250650100636,14.891055583953857,5,256,8,6.5295844078063965
model.layers.0.mlp.fc2,1792,2048,12.188731921293465,-0.0075807588074745524,14.577917337417603,5,256,8,6.297171592712402
model.layers.0.mlp.fc2,2048,2304,12.188833964542297,-0.007478715558642435,14.740526914596558,5,256,8,5.428109645843506
model.layers.0.mlp.fc2,2304,2560,12.197529542005933,0.0012168619049930385,14.647813558578491,5,256,8,5.402273654937744
model.layers.1.self_attn.q_proj,0,256,12.196850141552975,0.0005374614520352594,14.725303411483765,5,256,8,6.343761920928955
model.layers.1.self_attn.q_proj,256,512,12.194749116844498,-0.0015635632564414692,14.670337200164795,5,256,8,6.573371887207031
model.layers.1.self_attn.q_proj,512,768,12.19370281030154,-0.002609869799400144,14.700439691543579,5,256,8,6.011298656463623
model.layers.1.self_attn.q_proj,768,1024,12.194924977590262,-0.0013877025106783236,14.704553604125977,5,256,8,5.6368584632873535
model.layers.1.self_attn.q_proj,1024,1280,12.194054836412938,-0.002257843688001415,14.77901816368103,5,256,8,7.012959957122803
model.layers.1.self_attn.q_proj,1280,1536,12.194417671506525,-0.0018950085944151596,14.854057312011719,5,256,8,7.225837230682373
model.layers.1.self_attn.q_proj,1536,1792,12.19847853925879,0.0021658591578503916,14.66846752166748,5,256,8,6.522610187530518
model.layers.1.self_attn.q_proj,1792,2048,12.194025929685738,-0.002286750415201766,14.859410285949707,5,256,8,6.485505104064941
model.layers.1.self_attn.q_proj,2048,2304,12.194791067335292,-0.001521612765648328,14.874279022216797,5,256,8,6.455170631408691
model.layers.1.self_attn.q_proj,2304,2560,12.193601473852237,-0.002711206248703135,14.764943361282349,5,256,8,6.5947957038879395
model.layers.1.self_attn.k_proj,0,256,12.195842534990042,-0.0004701451108974908,14.74038577079773,5,256,8,6.376948833465576
model.layers.1.self_attn.k_proj,256,512,12.198157545408934,0.0018448653079943256,14.633903980255127,5,256,8,6.621487617492676
model.layers.1.self_attn.k_proj,512,768,12.197038744708145,0.0007260646072051458,14.858968257904053,5,256,8,5.9905314445495605
model.layers.1.self_attn.k_proj,768,1024,12.196564168235522,0.00025148813458208963,14.838493824005127,5,256,8,5.664042949676514
model.layers.1.self_attn.k_proj,1024,1280,12.19703783076512,0.0007251506641807737,14.887399435043335,5,256,8,6.995704174041748
model.layers.1.self_attn.k_proj,1280,1536,12.192325952549515,-0.003986727551424707,14.697815179824829,5,256,8,7.28342866897583
model.layers.1.self_attn.k_proj,1536,1792,12.199541876138785,0.0032291960378447726,14.882011413574219,5,256,8,6.532244682312012
model.layers.1.self_attn.k_proj,1792,2048,12.192909086026226,-0.0034035940747134674,14.891212701797485,5,256,8,6.460018634796143
model.layers.1.self_attn.k_proj,2048,2304,12.195841787291808,-0.00047089280913148457,14.69816780090332,5,256,8,6.458296298980713
model.layers.1.self_attn.k_proj,2304,2560,12.196284764988508,-2.7915112431387e-05,14.702243089675903,5,256,8,6.592103958129883
model.layers.1.self_attn.v_proj,0,256,12.191780883763913,-0.004531796337026606,14.687321424484253,5,256,8,3.239668130874634
model.layers.1.self_attn.v_proj,256,512,12.195113966339209,-0.001198713761731085,14.739835262298584,5,256,8,3.043574333190918
model.layers.1.self_attn.v_proj,512,768,12.197758039105283,0.0014453590043430609,14.822883605957031,5,256,8,3.1698520183563232
model.layers.1.self_attn.v_proj,768,1024,12.200084466281316,0.003771786180376324,14.724441289901733,5,256,8,3.920483112335205
model.layers.1.self_attn.v_proj,1024,1280,12.195877095314055,-0.0004355847868851015,14.611901760101318,5,256,8,3.4072976112365723
model.layers.1.self_attn.v_proj,1280,1536,12.191474765615114,-0.004837914485825934,14.831164598464966,5,256,8,3.27117657661438
model.layers.1.self_attn.v_proj,1536,1792,12.192079368817328,-0.004233311283611485,14.626748323440552,5,256,8,3.213399887084961
model.layers.1.self_attn.v_proj,1792,2048,12.196969783744901,0.0006571036439613209,14.841109275817871,5,256,8,3.1215662956237793
model.layers.1.self_attn.v_proj,2048,2304,12.19369176292641,-0.0026209171745303905,14.706222295761108,5,256,8,3.4228389263153076
model.layers.1.self_attn.v_proj,2304,2560,12.190289896741488,-0.006022783359451722,14.739414691925049,5,256,8,3.3293051719665527
model.layers.1.self_attn.dense,0,256,12.197558955574317,0.0012462754733775228,14.740006446838379,5,256,8,3.4880435466766357
model.layers.1.self_attn.dense,256,512,12.195250206199068,-0.0010624739018716411,14.672141790390015,5,256,8,3.523693323135376
model.layers.1.self_attn.dense,512,768,12.195684854754504,-0.0006278253464362393,14.682781457901001,5,256,8,3.53383731842041
model.layers.1.self_attn.dense,768,1024,12.191965339023646,-0.0043473410772936205,14.64272427558899,5,256,8,3.473977565765381
model.layers.1.self_attn.dense,1024,1280,12.196982911223524,0.0006702311225836866,14.694028377532959,5,256,8,3.51608943939209
model.layers.1.self_attn.dense,1280,1536,12.193893358331879,-0.0024193217690609004,14.681262016296387,5,256,8,3.4085729122161865
model.layers.1.self_attn.dense,1536,1792,12.19651033089436,0.00019765079342093372,14.776068449020386,5,256,8,3.520512819290161
model.layers.1.self_attn.dense,1792,2048,12.194931706370161,-0.001380973730778834,14.720371007919312,5,256,8,3.4323859214782715
model.layers.1.self_attn.dense,2048,2304,12.19348203082365,-0.0028306492772891545,14.728811740875244,5,256,8,3.25864577293396
model.layers.1.self_attn.dense,2304,2560,12.19946076809123,0.003148087990290094,14.777114629745483,5,256,8,3.268383741378784
model.layers.1.mlp.fc1,0,256,12.194418003778043,-0.0018946763228964159,14.8770432472229,5,256,8,6.505826950073242
model.layers.1.mlp.fc1,256,512,12.191933364363996,-0.004379315736944278,15.001926898956299,5,256,8,6.458620071411133
model.layers.1.mlp.fc1,512,768,12.193267235664717,-0.0030454444362231214,14.845359563827515,5,256,8,6.722176551818848
model.layers.1.mlp.fc1,768,1024,12.196822889884473,0.000510209783533,14.7245934009552,5,256,8,6.4854888916015625
model.layers.1.mlp.fc1,1024,1280,12.194801617283408,-0.001511062817531439,14.738039016723633,5,256,8,6.356677055358887
model.layers.1.mlp.fc1,1280,1536,12.197175421504319,0.0008627414033792746,14.766159057617188,5,256,8,6.336728096008301
model.layers.1.mlp.fc1,1536,1792,12.197968592585443,0.0016559124845034745,14.886354207992554,5,256,8,6.406423091888428
model.layers.1.mlp.fc1,1792,2048,12.198261578731758,0.0019488986308182632,14.603115797042847,5,256,8,6.455661296844482
model.layers.1.mlp.fc1,2048,2304,12.192528854254482,-0.0037838258464581997,14.640948057174683,5,256,8,6.444779872894287
model.layers.1.mlp.fc1,2304,2560,12.19907634322541,0.002763663124470739,14.848708629608154,5,256,8,6.482974529266357
model.layers.1.mlp.fc1,2560,2816,12.195815202495456,-0.0004974776054833541,14.681341409683228,5,256,8,6.415217876434326
model.layers.1.mlp.fc1,2816,3072,12.199092215261784,0.002779535160843949,14.85689926147461,5,256,8,6.407145977020264
model.layers.1.mlp.fc1,3072,3328,12.198123643367618,0.0018109632666778452,14.696234941482544,5,256,8,6.449565887451172
model.layers.1.mlp.fc1,3328,3584,12.197485338697563,0.0011726585966229663,14.997808456420898,5,256,8,6.472040176391602
model.layers.1.mlp.fc1,3584,3840,12.198936404280099,0.002623724179159126,14.662227153778076,5,256,8,6.492466926574707
model.layers.1.mlp.fc1,3840,4096,12.19717483989769,0.0008621597967497507,14.852492809295654,5,256,8,6.381903171539307
model.layers.1.mlp.fc1,4096,4352,12.194784089421866,-0.001528590679074071,14.766551733016968,5,256,8,6.404979705810547
model.layers.1.mlp.fc1,4352,4608,12.196878473382649,0.000565793281708693,14.820752620697021,5,256,8,6.501242160797119
model.layers.1.mlp.fc1,4608,4864,12.195103914556178,-0.0012087655447619028,14.789288997650146,5,256,8,6.445566177368164
model.layers.1.mlp.fc1,4864,5120,12.193593832121357,-0.0027188479795832166,14.744562149047852,5,256,8,6.451333522796631
model.layers.1.mlp.fc1,5120,5376,12.195032389297987,-0.001280290802952777,14.766860246658325,5,256,8,6.510796070098877
